Uuid,PropertySetName,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property,Property
f7d7d700-d1bc-11e1-8000-00215ad4efdf,Pset_ActorCommon,NumberOfActors,Category,SkillLevel
e82c6a00-79da-43db-ae46-6eab6d295bca,Pset_ProjectCommon,ProjectType,ProjectInvestmentEstimate,FundingSource,ROI,NetEarnedValue,PaybackPeriod
081d9f80-d219-11e1-8000-00215ad4efdf,Pset_WorkControlCommon,WorkStartTime,WorkFinishTime,WorkDayDuration,WorkWeekDuration,WorkMonthDuration
4f7b441b-679c-4feb-ac40-4cf848cbc2c1,Pset_AlignmentCantSegmentCommon,CantDeficiency,CantEquilibrium,StartSmoothingLength,EndSmoothingLength
46e4949d-2a8e-4057-84d3-89d3fea52e7f,Pset_AlignmentVerticalSegmentCommon,StartElevation,EndElevation
2b1c6500-d1c1-11e1-8000-00215ad4efdf,Pset_AnnotationContourLine,ContourValue
3bccdb00-d1c1-11e1-8000-00215ad4efdf,Pset_AnnotationLineOfSight,SetbackDistance,VisibleAngleLeft,VisibleAngleRight,RoadVisibleDistanceLeft,RoadVisibleDistanceRight
5e5ef400-d1c1-11e1-8000-00215ad4efdf,Pset_AnnotationSurveyArea,AcquisitionMethod,AccuracyQualityObtained,AccuracyQualityExpected
85caf644-328d-4bd9-bd90-6e3c2bf5ead0,Pset_BridgeCommon,StructureIndicator
ebf01300-d1c4-11e1-8000-00215ad4efdf,Pset_BuildingCommon,Reference,BuildingID,IsPermanentID,ConstructionMethod,FireProtectionClass,SprinklerProtection,SprinklerProtectionAutomatic,OccupancyType,GrossPlannedArea,NetPlannedArea,NumberOfStoreys,YearOfConstruction,YearOfLastRefurbishment,IsLandmarked
7769a400-d1c5-11e1-8000-00215ad4efdf,Pset_BuildingStoreyCommon,Reference,EntranceLevel,AboveGround,SprinklerProtection,SprinklerProtectionAutomatic,LoadBearingCapacity,GrossPlannedArea,NetPlannedArea,ElevationOfSSLRelative,ElevationOfFFLRelative
b8fa4f00-d1c5-11e1-8000-00215ad4efdf,Pset_BuildingUse,MarketCategory,MarketSubCategory,PlanningControlStatus,NarrativeText,VacancyRateInCategoryNow,TenureModesAvailableNow,MarketSubCategoriesAvailableNow,RentalRatesInCategoryNow,VacancyRateInCategoryFuture,TenureModesAvailableFuture,MarketSubCategoriesAvailableFuture,RentalRatesInCategoryFuture
070f5280-d1c6-11e1-8000-00215ad4efdf,Pset_BuildingUseAdjacent,MarketCategory,MarketSubCategory,PlanningControlStatus,NarrativeText
19159a9a-a058-4a05-bb83-1ff2e77939d1,Pset_BuiltElementCommon,IsExternal,LoadBearing,FireRating,ThermalTransmittance
